fips,pct_snap,pct_old,pct_child,pct_white,pct_black,pct_hisp
05123,0.25826114854,0.18386388584,0.449025974026,0.140518417462,0.365679479101,0.241803278689
05125,0.0984365258261,0.0568690498708,0.175487876996,0.0900588128611,0.226179018287,0.175141242938
05127,0.169454545455,0.109182530795,0.298566878981,0.158996897622,,0.333333333333
05129,0.164202579427,0.121349772875,0.21142162819,0.167151632719,0.0,0.764705882353
05131,0.156988507608,0.0978377093976,0.30072193179,0.142193597816,0.313423039055,0.270257826888
05133,0.200574518418,0.122090261283,0.293134598013,0.196769127216,0.328,0.184339314845
05135,0.168013611229,0.0960721868365,0.315875613748,0.167755991285,,0.046511627907
05137,0.155876210366,0.130273871207,0.273466371027,0.155215311005,,0.266666666667
05139,0.163041524357,0.107687519452,0.27668202765,0.0969642857143,0.302937809996,0.438902743142
05141,0.183693655504,0.0796835264199,0.422626025791,0.171686308744,0.0,0.0654205607477
05143,0.106876965336,0.0663820410412,0.212660157526,0.0868581170454,0.187588820464,0.235237981629
05145,0.130369816959,0.0950479992396,0.182167933058,0.1234865062,0.26272066459,0.257242178447
05147,0.277577741408,0.175362318841,0.449223416965,0.197823000473,0.473081328751,0.0
05149,0.162172523962,0.124107973937,0.276497695853,0.16303877757,0.0987654320988,0.170173833486
